nan nan
-116.208822	30.899898
-116.208822	30.901658
-116.209702	30.902538
-116.209702	30.904298
-116.212049	30.906645
-116.212049	30.907525
-116.212929	30.908405
-116.212929	30.909872
-116.213809	30.910752
-116.213809	30.911632
-116.214689	30.912512
-116.214689	30.913392
-116.217622	30.916326
-116.219089	30.916326
-116.219969	30.916913
-116.220849	30.916913
-116.221729	30.918086
-116.222609	30.918086
-116.222903	30.918379
-116.222903	30.919259
-116.225543	30.921606
-116.225543	30.922486
-116.226130	30.923366
-116.226130	30.924246
-116.233464	30.931287
-116.234050	30.931287
-116.235810	30.933047
-116.237571	30.932754
-116.238451	30.933634
-116.239331	30.932754
-116.240797	30.932754
-116.241677	30.932167
-116.244904	30.932167
-116.246371	30.933340
-116.246371	30.934221
-116.248718	30.936567
-116.248718	30.937447
-116.254585	30.943315
-116.254585	30.945075
-116.256345	30.946541
-116.256345	30.947421
-116.257812	30.949182
-116.257812	30.950062
-116.258692	30.950942
-116.258692	30.951528
-116.260452	30.953289
-116.260452	30.954169
-116.263092	30.956809
-116.263092	30.957396
-116.263679	30.958276
-116.263679	30.959156
-116.265439	30.960916
-116.265439	30.961796
-116.267199	30.963263
-116.267199	30.964143
-116.268373	30.965316
-116.269253	30.965316
-116.270133	30.966196
-116.270720	30.966196
-116.271600	30.967076
-116.274240	30.967076
-116.275120	30.967956
-116.277467	30.967956
-116.278347	30.968836
-116.284214	30.968836
-116.285094	30.967956
-116.285974	30.967956
-116.288321	30.965316
-116.289201	30.965316
-116.290081	30.964436
-116.290668	30.964436
-116.291548	30.963849
-116.292428	30.963849
-116.294188	30.962089
-116.295068	30.962089
-116.295948	30.961209
-116.297415	30.961209
-116.298295	30.960329
-116.300055	30.960329
-116.300935	30.959449
-116.301815	30.959449
-116.302695	30.958862
-116.305042	30.958862
-116.305922	30.957982
-116.308269	30.957982
-116.309149	30.957102
-116.312669	30.957102
-116.313256	30.956222
-116.315896	30.956222
-116.316776	30.955342
-116.319123	30.955342
-116.320003	30.954462
-116.322643	30.954755
-116.323230	30.955342
-116.325870	30.955342
-116.326750	30.956222
-116.327630	30.956222
-116.335551	30.964143
-116.335551	30.965023
-116.337018	30.966783
-116.337018	30.967370
-116.337898	30.968250
-116.337898	30.969130
-116.339658	30.970890
-116.339658	30.972357
-116.340538	30.973237
-116.340538	30.974117
-116.339658	30.974997
-116.339658	30.975877
-116.340245	30.976757
-116.339658	30.977637
-116.339658	30.979104
-116.338778	30.979984
-116.338778	30.981744
-116.337898	30.982624
-116.337898	30.983211
-116.338778	30.984091
-116.338778	30.986731
-116.337898	30.987611
-116.337898	30.988198
-116.337018	30.989078
-116.337018	30.989958
-116.335551	30.991718
-116.336138	30.992598
-116.335551	30.993478
-116.335551	30.994945
-116.334671	30.995825
-116.335551	30.996705
-116.334671	30.997585
-116.334964	30.999932
-116.334964	30.999932
nan nan
-116.128736	30.483335
-116.128736	30.489202
-116.127856	30.490082
-116.127856	30.490669
-116.126683	30.492135
-116.125802	30.492135
-116.125216	30.493016
-116.124042	30.493016
-116.122576	30.494482
-116.121696	30.494482
-116.120815	30.495362
-116.114948	30.495362
-116.114655	30.495069
-116.115242	30.494189
-116.115535	30.493309
-116.114948	30.493016
-116.113482	30.493016
-116.112015	30.491549
-116.112015	30.490962
-116.111135	30.490082
-116.111428	30.487442
-116.110548	30.486562
-116.110548	30.484215
-116.109081	30.482748
-116.104974	30.482748
-116.104681	30.482455
-116.105854	30.481281
-116.108495	30.481281
-116.109081	30.480401
-116.109961	30.480401
-116.110841	30.479521
-116.112602	30.479521
-116.113482	30.480401
-116.113775	30.480108
-116.113775	30.479228
-116.114655	30.478348
-116.113775	30.477468
-116.114068	30.477174
-116.114948	30.477174
-116.115828	30.476294
-116.117589	30.476294
-116.118469	30.477174
-116.119055	30.477174
-116.119935	30.478054
-116.122576	30.477761
-116.123456	30.478641
-116.124922	30.478641
-116.125802	30.479521
-116.126683	30.479521
-116.127856	30.480695
-116.127856	30.482455
-116.128736	30.483335
nan nan
-116.801691	31.812524
-116.802864	31.812524
-116.803451	31.813110
-116.806091	31.813404
-116.807558	31.813110
-116.808732	31.812817
-116.810785	31.810470
-116.811078	31.809590
-116.811665	31.809003
-116.810785	31.808123
-116.805798	31.808417
-116.804918	31.808123
-116.803158	31.807243
-116.803158	31.805483
-116.801984	31.804896
-116.801691	31.804896
-116.800224	31.805776
-116.799931	31.806657
-116.799638	31.809003
-116.799931	31.810470
-116.800224	31.811057
-116.801691	31.812524
nan nan
-116.792597	31.806657
-116.792010	31.806657
-116.791424	31.805776
-116.789663	31.805776
-116.789370	31.805190
-116.788197	31.804896
-116.787610	31.804603
-116.787610	31.804016
-116.788197	31.803430
-116.788490	31.802550
-116.787903	31.801669
-116.787610	31.800789
-116.787317	31.800496
-116.786730	31.800203
-116.786730	31.792869
-116.785850	31.791695
-116.785850	31.790229
-116.785850	31.789642
-116.786730	31.789055
-116.788197	31.789055
-116.789077	31.789935
-116.789957	31.792282
-116.790837	31.793456
-116.790837	31.793749
-116.791717	31.794336
-116.794064	31.796682
-116.794064	31.798443
-116.794357	31.799616
-116.795531	31.799909
-116.797291	31.801669
-116.799344	31.804310
-116.799344	31.804896
-116.798757	31.805483
-116.797291	31.805776
-116.796704	31.806657
-116.795531	31.806657
-116.792597	31.806657
nan nan
-116.334964	30.999932
-116.335551	31.000519
-116.335844	31.004039
-116.335551	31.004919
-116.334964	31.005506
-116.334964	31.006386
-116.334084	31.007266
-116.334084	31.008146
-116.333791	31.009026
-116.332617	31.010493
-116.332324	31.012253
-116.331737	31.012840
-116.331444	31.014893
-116.330857	31.015773
-116.330564	31.016653
-116.329684	31.018413
-116.328804	31.019293
-116.328804	31.023107
-116.328217	31.023987
-116.328217	31.027507
-116.327337	31.029561
-116.327337	31.031321
-116.326457	31.032201
-116.326164	31.035721
-116.325577	31.036895
-116.325577	31.041295
-116.324990	31.042175
-116.324697	31.045402
-116.324110	31.046282
-116.324110	31.051856
-116.323230	31.053616
-116.322937	31.058016
-116.322350	31.059190
-116.322350	31.060950
-116.321763	31.061830
-116.321470	31.062710
-116.321763	31.065057
-116.321470	31.066523
-116.320883	31.067697
-116.320590	31.069750
-116.320003	31.070630
-116.319710	31.076497
-116.320003	31.077377
-116.319710	31.079138
-116.319416	31.079431
-116.318536	31.081778
-116.318243	31.083831
-116.317363	31.085005
-116.317363	31.086178
-116.316483	31.087352
-116.316776	31.087938
-116.315896	31.088818
-116.315603	31.091165
-116.315016	31.092045
-116.314723	31.093512
-116.315016	31.097619
-116.314136	31.099379
-116.314136	31.103486
-116.313843	31.104659
-116.313256	31.105540
-116.313256	31.109646
-116.312376	31.110820
-116.312376	31.113460
-116.311496	31.114633
-116.311202	31.115514
-116.311496	31.128421
-116.310909	31.129595
-116.310616	31.130475
-116.310616	31.140155
-116.309736	31.141622
-116.309736	31.143089
-116.310616	31.143969
-116.310616	31.152770
-116.311202	31.154236
-116.311496	31.156290
-116.312083	31.156877
-116.312083	31.157170
-116.313256	31.157757
-116.313843	31.158050
-116.314723	31.158343
-116.315603	31.158637
-116.315896	31.159810
-116.317363	31.161570
-116.317656	31.162450
-116.318243	31.163037
-116.318536	31.164210
-116.318830	31.164797
-116.319123	31.165677
-116.320590	31.167437
-116.320883	31.168611
-116.322057	31.170371
-116.322937	31.171251
-116.324110	31.171838
-116.324697	31.172718
-116.324697	31.173891
-116.325577	31.175358
-116.325870	31.175945
-116.326457	31.176825
-116.326750	31.177998
-116.327337	31.179758
-116.328217	31.179758
-116.328804	31.180638
-116.329684	31.180638
-116.330271	31.181225
-116.330564	31.183278
-116.331444	31.183865
-116.332324	31.184158
-116.333204	31.184745
-116.333204	31.187385
-116.335258	31.189439
-116.335551	31.189439
-116.336138	31.189439
-116.336724	31.190319
-116.336724	31.191199
-116.337018	31.191786
-116.337311	31.192079
-116.337311	31.195306
-116.338191	31.196773
-116.338191	31.198239
-116.339951	31.200293
-116.339951	31.202640
-116.340831	31.203227
-116.340831	31.204987
-116.341711	31.205867
-116.341711	31.207040
-116.342591	31.207333
-116.344352	31.207627
-116.345525	31.209094
-116.347285	31.209094
-116.348165	31.209974
-116.349045	31.209974
-116.350805	31.212027
-116.351099	31.212321
-116.353152	31.212321
-116.353739	31.212614
-116.354032	31.213201
-116.354032	31.217894
-116.354326	31.218481
-116.354619	31.218481
-116.354619	31.218774
-116.354032	31.219361
-116.353739	31.220241
-116.354032	31.224935
-116.354619	31.225815
-116.354912	31.227282
-116.355499	31.228162
-116.356379	31.229922
-116.356379	31.231095
-116.358139	31.233149
-116.358139	31.233735
-116.359019	31.235202
-116.359899	31.236376
-116.359899	31.237842
-116.360779	31.239016
-116.360779	31.239896
-116.361073	31.240483
-116.361953	31.241069
-116.362539	31.241069
-116.363126	31.242243
-116.363126	31.242829
-116.363713	31.243709
-116.364593	31.244296
-116.365180	31.245763
-116.365473	31.246350
-116.365766	31.247523
-116.366060	31.248110
-116.367233	31.248990
-116.368700	31.248990
-116.369287	31.249283
-116.370460	31.251337
-116.371340	31.251337
-116.372220	31.251923
-116.372220	31.252510
-116.372220	31.254564
-116.373100	31.256030
-116.373100	31.256910
-116.375154	31.257790
-116.376034	31.259257
-116.376620	31.259257
-116.378674	31.261311
-116.379847	31.261604
-116.380434	31.262484
-116.382194	31.262191
-116.383368	31.263071
-116.384541	31.263071
-116.385128	31.263364
-116.388061	31.266298
-116.388061	31.267178
-116.388648	31.268058
-116.388941	31.268938
-116.389528	31.269525
-116.390408	31.272165
-116.391288	31.273045
-116.391582	31.273925
-116.392168	31.274805
-116.392168	31.275685
-116.393048	31.277152
-116.393048	31.277739
-116.393635	31.278912
-116.393928	31.279792
-116.395102	31.281259
-116.395982	31.282139
-116.398622	31.283019
-116.399502	31.283019
-116.400676	31.283899
-116.402729	31.283899
-116.403316	31.284192
-116.405369	31.286246
-116.405663	31.287419
-116.406249	31.288006
-116.406543	31.289179
-116.406836	31.289473
-116.407716	31.289766
-116.408596	31.290646
-116.410356	31.290939
-116.411236	31.291526
-116.415930	31.291526
-116.416517	31.291820
-116.416810	31.292113
-116.417397	31.293286
-116.417983	31.294166
-116.417983	31.294753
-116.418864	31.295633
-116.419157	31.300327
-116.419744	31.301500
-116.419744	31.302380
-116.420037	31.302967
-116.421210	31.303847
-116.422384	31.304140
-116.423851	31.305607
-116.424731	31.305607
-116.425317	31.306487
-116.426491	31.307367
-116.429718	31.309127
-116.431184	31.309127
-116.431771	31.309714
-116.432945	31.309714
-116.435585	31.312648
-116.436758	31.313528
-116.437345	31.314995
-116.437932	31.315288
-116.437932	31.316755
-116.438518	31.317928
-116.441452	31.320568
-116.441452	31.321448
-116.442332	31.321742
-116.442919	31.322328
-116.444385	31.322328
-116.448492	31.322328
-116.449079	31.322622
-116.449372	31.322915
-116.449372	31.323795
-116.450252	31.324969
-116.450546	31.327022
-116.451133	31.327315
-116.451133	31.328489
-116.452013	31.329076
-116.452893	31.329369
-116.454066	31.329369
-116.455826	31.328195
-116.456706	31.328195
-116.457586	31.328782
-116.459053	31.329076
-116.459640	31.329662
-116.459933	31.331422
-116.459346	31.332889
-116.458173	31.334063
-116.457293	31.334063
-116.457293	31.334063
-116.457293	31.339050
-116.458173	31.340223
-116.458173	31.343450
-116.458760	31.344330
-116.458760	31.345210
-116.459346	31.345797
-116.460520	31.346090
-116.460813	31.346383
-116.461400	31.346677
-116.462867	31.346677
-116.464333	31.346383
-116.465800	31.346677
-116.466680	31.347850
-116.466974	31.348730
-116.467267	31.349024
-116.469027	31.349024
-116.470201	31.351077
-116.471667	31.351370
-116.471961	31.351957
-116.471961	31.357531
-116.471961	31.358118
-116.473134	31.359291
-116.473134	31.360171
-116.475774	31.360171
-116.476068	31.360758
-116.476654	31.360758
-116.477534	31.360464
-116.479001	31.361638
-116.480761	31.361638
-116.481348	31.363105
-116.481935	31.363691
-116.483108	31.364278
-116.483988	31.365158
-116.485748	31.365745
-116.486335	31.366332
-116.487508	31.366625
-116.488975	31.368092
-116.489855	31.368385
-116.490442	31.368678
-116.490735	31.369265
-116.490735	31.370732
-116.490735	31.371612
-116.488975	31.373079
-116.488389	31.374252
-116.489269	31.375426
-116.489269	31.376599
-116.489855	31.377772
-116.490149	31.378652
-116.492202	31.380706
-116.492495	31.381879
-116.493376	31.382173
-116.493962	31.383346
-116.493962	31.387160
-116.494842	31.388626
-116.494549	31.390387
-116.495722	31.391853
-116.496016	31.392147
-116.497189	31.392440
-116.498656	31.394200
-116.498656	31.396547
-116.499829	31.397720
-116.499829	31.398307
-116.500709	31.399187
-116.500709	31.399774
-116.502176	31.400947
-116.502470	31.402121
-116.503936	31.403881
-116.503936	31.404761
-116.504816	31.405641
-116.504816	31.405934
-116.503936	31.407988
-116.503643	31.409161
-116.504816	31.410041
-116.505110	31.410921
-116.506576	31.410628
-116.507457	31.410921
-116.509217	31.412975
-116.509803	31.413268
-116.510390	31.413268
-116.511270	31.414148
-116.514204	31.414442
-116.514790	31.415908
-116.515377	31.416202
-116.515670	31.417962
-116.516551	31.419429
-116.516844	31.419722
-116.517431	31.419722
-116.519484	31.421776
-116.519777	31.424122
-116.520658	31.424709
-116.520658	31.425589
-116.522124	31.426176
-116.522418	31.427643
-116.523298	31.428523
-116.523298	31.429109
-116.523884	31.429696
-116.524178	31.431750
-116.525645	31.432923
-116.525645	31.434096
-116.525938	31.434683
-116.527111	31.434683
-116.527698	31.435563
-116.528285	31.435563
-116.529165	31.434976
-116.530045	31.435563
-116.530632	31.435857
-116.531218	31.436150
-116.532098	31.437323
-116.532392	31.438203
-116.534739	31.438203
-116.535325	31.438790
-116.535619	31.440257
-116.536205	31.440550
-116.537672	31.440550
-116.539139	31.441430
-116.539726	31.441430
-116.540606	31.442310
-116.542072	31.442604
-116.543246	31.443190
-116.545006	31.443190
-116.545886	31.443484
-116.546473	31.444070
-116.547353	31.444070
-116.548526	31.445537
-116.549700	31.445831
-116.549993	31.446124
-116.551166	31.448177
-116.551166	31.449057
-116.553513	31.451404
-116.555860	31.451698
-116.557620	31.453751
-116.558794	31.454045
-116.559380	31.454631
-116.561434	31.454925
-116.562901	31.456391
-116.563781	31.456391
-116.567301	31.459912
-116.568181	31.459912
-116.569648	31.461378
-116.571701	31.462552
-116.572875	31.462552
-116.573755	31.463432
-116.576982	31.463139
-116.578155	31.463432
-116.578448	31.464019
-116.580502	31.464312
-116.583142	31.464019
-116.584022	31.463432
-116.586662	31.463139
-116.587542	31.462552
-116.589889	31.462552
-116.590769	31.461672
-116.592823	31.460792
-116.594583	31.460792
-116.596050	31.460205
-116.598396	31.459912
-116.598983	31.459325
-116.599863	31.459912
-116.600743	31.460205
-116.601623	31.460792
-116.605730	31.460792
-116.606024	31.461085
-116.606610	31.463139
-116.607490	31.464312
-116.608370	31.466365
-116.608077	31.468126
-116.606610	31.469592
-116.606317	31.470472
-116.606317	31.472232
-116.606610	31.475753
-116.607490	31.478393
-116.608077	31.478980
-116.608957	31.481033
-116.608957	31.486607
-116.609251	31.487194
-116.610424	31.488954
-116.610717	31.489834
-116.610424	31.492474
-116.610717	31.493354
-116.611304	31.494234
-116.611597	31.495114
-116.612184	31.495701
-116.613064	31.495701
-116.613944	31.496581
-116.614824	31.496581
-116.616291	31.498048
-116.617171	31.499221
-116.617171	31.500101
-116.617758	31.500395
-116.619811	31.500688
-116.621865	31.502741
-116.622451	31.504795
-116.623918	31.506555
-116.623918	31.507142
-116.625092	31.508902
-116.626265	31.509782
-116.627439	31.510075
-116.628025	31.511249
-116.628612	31.511542
-116.630665	31.511542
-116.632132	31.513595
-116.633012	31.514182
-116.634479	31.514182
-116.635946	31.514769
-116.637413	31.515942
-116.639466	31.515649
-116.640639	31.515062
-116.642400	31.514769
-116.643866	31.514182
-116.645040	31.513302
-116.648267	31.513302
-116.648853	31.514182
-116.648853	31.515062
-116.647973	31.516236
-116.648560	31.517116
-116.650320	31.517996
-116.652080	31.517996
-116.652374	31.518289
-116.654427	31.520636
-116.654720	31.521223
-116.655014	31.522103
-116.656774	31.523863
-116.658534	31.525330
-116.660001	31.525623
-116.661468	31.527090
-116.661468	31.532957
-116.662054	31.533837
-116.665575	31.534130
-116.666161	31.534717
-116.666455	31.535597
-116.667041	31.536184
-116.667335	31.537064
-116.668215	31.538237
-116.668215	31.539117
-116.667335	31.540584
-116.667335	31.545864
-116.667921	31.547331
-116.667921	31.548211
-116.668508	31.548798
-116.669975	31.549385
-116.670855	31.550558
-116.673788	31.550851
-116.674669	31.551732
-116.675255	31.552025
-116.677309	31.552612
-116.678482	31.553492
-116.678776	31.553198
-116.680242	31.552318
-116.680536	31.552025
-116.680536	31.550851
-116.680829	31.550558
-116.683176	31.549091
-116.684643	31.549091
-116.686989	31.549091
-116.688163	31.549971
-116.689043	31.549971
-116.690510	31.551438
-116.692563	31.551732
-116.693737	31.552612
-116.693737	31.553198
-116.692270	31.554665
-116.692270	31.556425
-116.691096	31.557305
-116.690510	31.558185
-116.690510	31.559065
-116.691390	31.560826
-116.691390	31.564639
-116.692270	31.565813
-116.691390	31.566693
-116.694030	31.568746
-116.694910	31.569039
-116.695497	31.569920
-116.695497	31.570506
-116.694030	31.571386
-116.688163	31.571386
-116.685229	31.571386
-116.684349	31.571386
-116.683469	31.570800
-116.683176	31.570800
-116.682002	31.571973
-116.680536	31.573146
-116.679069	31.573146
-116.678776	31.574026
-116.678189	31.574907
-116.677895	31.576960
-116.677602	31.577253
-116.676429	31.578133
-116.675549	31.578427
-116.674375	31.579013
-116.668215	31.579013
-116.667335	31.579307
-116.666748	31.579600
-116.665575	31.579013
-116.660881	31.579013
-116.655894	31.579013
-116.655014	31.579894
-116.654134	31.579894
-116.653840	31.580187
-116.653547	31.581067
-116.653547	31.581360
-116.652667	31.582534
-116.652374	31.584294
-116.652374	31.585174
-116.652667	31.585174
-116.652960	31.585467
-116.652960	31.586641
-116.653254	31.587521
-116.655307	31.589574
-116.655307	31.590454
-116.656774	31.591921
-116.658241	31.592214
-116.659121	31.593095
-116.659707	31.593095
-116.663228	31.596321
-116.664108	31.596615
-116.665281	31.597495
-116.665868	31.599255
-116.666455	31.599842
-116.666455	31.601308
-116.667041	31.601895
-116.667921	31.603949
-116.668215	31.606589
-116.669095	31.607469
-116.669095	31.608349
-116.668215	31.609816
-116.668801	31.610402
-116.669388	31.614509
-116.669095	31.616563
-116.667921	31.619203
-116.666455	31.620083
-116.666455	31.620670
-116.665575	31.622430
-116.664401	31.623897
-116.663814	31.624777
-116.661468	31.627124
-116.661468	31.629177
-116.659707	31.631817
-116.659707	31.632404
-116.659121	31.633284
-116.658827	31.634164
-116.658241	31.634457
-116.658241	31.635338
-116.658241	31.637684
-116.657361	31.638858
-116.657067	31.639738
-116.656481	31.640618
-116.656187	31.641498
-116.655601	31.642085
-116.655307	31.643258
-116.654720	31.643845
-116.654720	31.645018
-116.653840	31.645312
-116.653840	31.646778
-116.653254	31.647952
-116.652960	31.649712
-116.652374	31.650592
-116.652374	31.654992
-116.651787	31.655872
-116.651494	31.656166
-116.651494	31.659686
-116.652080	31.660859
-116.652080	31.664086
-116.652960	31.664966
-116.653254	31.665846
-116.653840	31.666726
-116.654427	31.667020
-116.655307	31.667020
-116.657067	31.669367
-116.658827	31.670540
-116.658827	31.672887
-116.660881	31.673767
-116.661174	31.673767
-116.662641	31.674647
-116.663228	31.674647
-116.664695	31.676407
-116.665575	31.676701
-116.667041	31.677581
-116.667335	31.681394
-116.668508	31.681394
-116.669095	31.681688
-116.669682	31.682274
-116.668801	31.683448
-116.669095	31.684328
-116.669975	31.684914
-116.671442	31.684914
-116.672028	31.685208
-116.672615	31.686088
-116.676135	31.689901
